model,method,benchmark,qid,question_type,strict_label,public_label,correct_votes,wrong_votes,complete_repetitions,answer_source
qwen3_4b,zep_local,locomo,conv-26_qa115,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa116,single-hop,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa117,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa118,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa119,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa120,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa121,single-hop,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa122,single-hop,WRONG,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa123,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa124,single-hop,WRONG,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa125,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa126,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa127,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa128,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa129,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa130,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa131,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa132,single-hop,WRONG,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa133,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa134,single-hop,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa135,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa136,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa137,single-hop,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa138,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa139,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa140,single-hop,WRONG,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa141,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa142,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa143,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa144,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa145,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa146,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa147,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa148,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa149,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa150,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa151,single-hop,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa152,adversarial,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa153,adversarial,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa154,adversarial,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa155,adversarial,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa156,adversarial,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa157,adversarial,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa158,adversarial,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa159,adversarial,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa160,adversarial,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa161,adversarial,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa162,adversarial,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa163,adversarial,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa164,adversarial,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa165,adversarial,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa166,adversarial,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa167,adversarial,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa168,adversarial,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa169,adversarial,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa170,adversarial,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa171,adversarial,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa172,adversarial,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa173,adversarial,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa174,adversarial,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa175,adversarial,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa176,adversarial,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa177,adversarial,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa178,adversarial,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa179,adversarial,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa180,adversarial,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa181,adversarial,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa182,adversarial,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa183,adversarial,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa184,adversarial,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa185,adversarial,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa186,adversarial,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa187,adversarial,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa188,adversarial,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa189,adversarial,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa190,adversarial,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa191,adversarial,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa192,adversarial,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa193,adversarial,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa194,adversarial,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa195,adversarial,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa196,adversarial,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa197,adversarial,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-26_qa198,adversarial,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa000,temporal,WRONG,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa001,temporal,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa002,single-hop,WRONG,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa003,multi-hop,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa004,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa005,multi-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa006,temporal,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa007,temporal,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa008,temporal,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa009,multi-hop,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa010,temporal,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa011,temporal,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa012,temporal,WRONG,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa013,temporal,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa014,temporal,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa015,temporal,WRONG,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa016,temporal,WRONG,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa017,multi-hop,WRONG,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa018,multi-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa019,temporal,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa020,temporal,WRONG,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa021,temporal,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa022,temporal,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa023,multi-hop,WRONG,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa024,multi-hop,WRONG,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa025,multi-hop,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa026,temporal,WRONG,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa027,multi-hop,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa028,temporal,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa029,multi-hop,WRONG,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa030,temporal,WRONG,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa031,multi-hop,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa032,temporal,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa033,temporal,WRONG,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa034,temporal,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa035,temporal,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa036,temporal,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa037,temporal,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa038,temporal,CORRECT,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa039,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa040,single-hop,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa041,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa042,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa043,single-hop,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa044,single-hop,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa045,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa046,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa047,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa048,single-hop,WRONG,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa049,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa050,single-hop,WRONG,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa051,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa052,single-hop,WRONG,WRONG,0,1,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa053,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa054,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
qwen3_4b,zep_local,locomo,conv-30_qa055,single-hop,CORRECT,CORRECT,1,0,True,runs/zep_local_2x3_20260718_185922/judge_qwen4b_reference_date/records.jsonl:zep_local_qwen4b
